id_geography,zipcode,id_borough,building,street,latitude,longitude
17074,10019,1,245,WEST   51 STREET,40.762431833901,-73.984492073505
3274,11430,4,1,JFK INTL AIRPORT BLVD,40.648312826068,-73.788281497594
7220,11385,4,689,SENECA AVENUE,40.703002017028,-73.908009481932
22509,10467,2,295,EAST GUN HILL ROAD,40.879186211627,-73.874622131045
1856,11219,3,6702,13 AVENUE,40.624705668415,-74.002856683209
9735,10012,1,29,KENMARE STREET,40.720682191479,-73.99512615608
20185,10027,1,3111,BROADWAY,40.812816942241,-73.960391497006
10837,10009,1,182,AVENUE B,40.727709774209,-73.979297500196
14630,10001,1,9,PENN PLAZA,40.75132740329,-73.993528617509
2825,11236,3,1206,REMSEN AVENUE,40.640084438484,-73.905826531491
17006,10019,1,1335,AVENUE OF THE AMERICAS,40.762211332142,-73.978741648967
13463,10011,1,318,WEST   23 STREET,40.745612990641,-73.999285430339
14524,11368,4,103-10,39 AVENUE,40.75071045145,-73.862900306292
7424,11237,3,44,IRVING AVENUE,40.704745998502,-73.924478948984
20062,10027,1,3009,BROADWAY,40.809079508098,-73.963121086165
22327,10475,2,2073,BARTOW AVENUE,40.869519165018,-73.82787143194
10692,10003,1,115,1 AVENUE,40.727062983832,-73.985680128834
2097,11219,3,6712,FORT HAMILTON PARKWAY,40.629533261761,-74.010876359244
924,11229,3,2715,AVENUE U,40.600140151979,-73.944511504849
22395,10468,2,25,BEDFORD PARK BLVD EAST,40.872918127244,-73.888808234022
2056,10310,5,819,FOREST AVENUE,40.628936288323,-74.116756828707
12950,10011,1,265,WEST   20 STREET,40.742986249211,-73.998805488905
14567,10017,1,310,EAST   44 STREET,40.750887442742,-73.970758062318
13250,10011,1,220,WEST   23 STREET,40.744435435993,-73.99648134819
19114,10128,1,1644,3 AVENUE,40.782725439365,-73.951140138645
3913,11215,3,434,7 AVENUE,40.663529569146,-73.984392603436
6212,11419,4,12618,101ST AVE,40.691698612542,-73.819793216447
0,null,1,134136,AVENUE C,0,0
16395,11106,4,2106,36TH AVE,40.759788646477,-73.93662072882
22374,10469,2,1296,EAST GUNHILL ROAD,40.871821602783,-73.849079465719
11563,10003,1,98,3 AVENUE,40.732335932686,-73.987887219422
6976,11418,4,124-02,JAMAICA AVENUE,40.700794094229,-73.826447791315
16396,10019,1,142,WEST   49 STREET,40.759791039418,-73.982171647892
15465,11372,4,8328,NORTHERN BLVD,40.755677150961,-73.884110229385
3804,11212,3,790,SARATOGA AVENUE,40.661188292366,-73.915391414772
14331,10001,1,401,7 AVENUE,40.749787459116,-73.99148598045
20417,10455,2,839,WESTCHESTER AVENUE,40.819575062658,-73.901832128863
16752,11358,4,4110,162ND ST,40.761150944561,-73.803887553386
6551,11221,3,664,KNICKERBOCKER AVENUE,40.694990160474,-73.9116736481
1034,11691,4,1933,MOTT AVE,40.603928815289,-73.752345346048
2730,11220,3,5701,7 AVENUE,40.638429175728,-74.010070716239
12345,10011,1,70,7 AVENUE,40.739028305374,-73.999346847084
11346,11222,3,80,KENT STREET,40.730539329819,-73.958091705812
17523,10022,1,14,EAST   60 STREET,40.764372597121,-73.971362201788
10907,11222,3,108,FRANKLIN STREET,40.728285592878,-73.957321017451
22784,10471,2,800,WEST 254 STREET & HUDSON RIVER,40.903121070343,-73.914503439732
20992,10472,2,1715,EAST  174 STREET,40.834610675202,-73.871183014007
1584,11230,3,1620,AVENUE M,40.618127288193,-73.958825326154
3365,11232,3,4009,5 AVENUE,40.650577926881,-74.004602023401
15800,11355,4,4140,MAIN ST,40.757126099985,-73.828989583053
1891,10302,5,1407,FOREST AVENUE,40.6249955834,-74.135929055633
15034,10018,1,1407,BROADWAY,40.753432097521,-73.98715066791
984,11214,3,2174,86 STREET,40.60222851594,-73.994295766742
54,10309,5,6309,AMBOY ROAD,40.523721585008,-74.215840096413
5531,11208,3,3352,FULTON STREET,40.683726451486,-73.871872224103
2968,11220,3,4817,8 AVENUE,40.642074656932,-74.002688073821
22304,10468,2,135,WEST KINGSBRIDGE ROAD,40.869041682468,-73.902980915634
18060,11358,4,32-50,FRANCIS LEWIS BOULEVARD,40.767753886213,-73.790903979727
19324,10029,1,1976,1 AVENUE,40.786901460675,-73.942033264835
17448,11354,4,3520,FARRINGTON ST,40.76410172793,-73.831646576394
14761,10017,1,845,UNITED NATIONS PLZ,40.751976246982,-73.96753810122
1212,11229,3,1681,EAST   16 STREET,40.608714866846,-73.957318519957
9565,10013,1,158,LAFAYETTE STREET,40.719765540703,-73.999325391392
0,null,2,451455,MORRIS PK AVE,0,0
6858,11385,4,323,WYCKOFF AVENUE,40.699820887384,-73.911577062053
16560,11354,4,37-20,PRINCE STREET,40.76043362419,-73.832771296459
1384,11204,3,6610,BAY PARKWAY,40.612945692503,-73.982387502381
17936,10019,1,1000,8 AVENUE,40.766812226924,-73.982808747226
8391,10002,1,26,RUTGERS STREET,40.713043175131,-73.990069468057
16132,11355,4,136-17,41 AVENUE,40.758668791405,-73.829079458098
15067,10018,1,1412,BROADWAY,40.753703816993,-73.98704594334
18366,10021,1,240,EAST   75 STREET,40.771271625335,-73.958210387803
1243,11229,3,1637,EAST   18 STREET,40.609732507974,-73.955545897266
15512,10036,1,124,WEST   43 STREET,40.755838914799,-73.984428643445
9440,10002,1,101,LUDLOW STREET,40.719103513002,-73.98886365769
16476,11358,4,16519,NORTHERN BLVD,40.760094789926,-73.801035374955
1187,11229,3,1223,QUENTIN ROAD,40.607980467607,-73.960679162068
6936,11237,3,293,WYCKOFF AVENUE,40.700519036495,-73.912852829607
6194,11419,4,134-01,LIBERTY AVENUE,40.691440043507,-73.812596337596
17900,11358,4,3345,FRANCIS LEWIS BOULEVARD,40.766426214159,-73.789835970259
5632,11233,3,641,HANCOCK STREET,40.684847116642,-73.929946084857
1990,10303,5,2220,FOREST AVENUE,40.626807226795,-74.163189228887
13006,10010,1,1123,BROADWAY,40.743246492273,-73.989123049646
20482,10459,2,946,SOUTHERN BOULEVARD,40.821476266123,-73.891665746457
2617,11220,3,5721,8 AVENUE,40.637021269225,-74.007951914127
18452,10023,1,60,WEST   65 STREET,40.772460625103,-73.980850447594
11136,10003,1,152,2 AVENUE,40.729470302708,-73.987018199831
6822,11435,4,9340,SUTPHIN BLVD,40.699445856527,-73.807203761191
15962,11358,4,192-10,NORTHERN BOULEVARD,40.757836713028,-73.789220665072
3746,11212,3,1101,CLARKSON AVENUE,40.660141472156,-73.921620973445
19533,10029,1,2135,2 AVENUE,40.793007853065,-73.940702500434
19108,10128,1,1376,LEXINGTON AVENUE,40.782528748221,-73.953379070553
7510,11206,3,18,GRATTAN STREET,40.705505836083,-73.932539191684
16572,10022,1,240,EAST   58 STREET,40.760476326281,-73.96601423936
22156,10464,2,1,ORCHARD BEACH ROAD,40.865153252788,-73.80283849787
9875,10013,1,386,CANAL STREET,40.721398581646,-74.004733199277
8646,10007,1,67,MURRAY STREET,40.714462187196,-74.010309504851
8732,11211,3,482,UNION AVENUE,40.714886172021,-73.951745579516
21775,10458,2,2344,ARTHUR AVENUE,40.854240101806,-73.88867329616
22203,10475,2,200,BAYCHESTER AVENUE,40.865905409786,-73.830429747919
11109,10003,1,5,ST MARKS PLACE,40.729333308216,-73.989388717216
15613,11101,4,3419,STEINWAY STREET,40.756238356218,-73.921204264201
21598,10457,2,535,EAST  180 STREET,40.850594481492,-73.893826694912
19652,10029,1,234,EAST  116 STREET,40.797563323422,-73.939145367645
11142,10003,1,155,2 AVENUE,40.729503240302,-73.987021801452
16017,10020,1,610,5 AVENUE,40.758003399168,-73.977595140586
21934,10453,2,48,EAST  183 STREET,40.858331466952,-73.902653166966
18374,10023,1,44,WEST   63 STREET,40.771486487081,-73.982414008303
8505,11211,3,566,LORIMER STREET,40.713853095143,-73.949325891048
3781,11203,3,875,RUTLAND ROAD,40.660644029378,-73.930537479079
8797,10007,1,78,READE STREET,40.715219988793,-74.007070279954
10596,11222,3,74,MESEROLE AVENUE,40.726563445636,-73.954262623268
9201,10002,1,85,ORCHARD STREET,40.717865759507,-73.990375378245
1454,11204,3,6814,20 AVENUE,40.614659143903,-73.987807803593
7158,11435,4,138-11,JAMAICA AVENUE,40.70250779903,-73.814783165913
15599,10018,1,625,8 AVENUE,40.756185423077,-73.990564733785
10796,10003,1,104,2 AVENUE,40.727477757409,-73.988465378159
11595,10003,1,801,BROADWAY,40.732558565544,-73.991264480164
5002,11217,3,301,FLATBUSH AVENUE,40.678890126966,-73.973684820145
16293,10036,1,728,8 AVENUE,40.759319725048,-73.988257700502
5418,11238,3,995A,FULTON STREET,40.682685970611,-73.963079484395
2583,11236,3,8203,FLATLANDS AVENUE,40.636540098439,-73.911682854009
11713,10014,1,141,WAVERLY PLACE,40.733192937259,-74.000598971561
21466,10457,2,1862,WEBSTER AVENUE,40.847011044743,-73.901317988675
22181,10467,2,778,ALLERTON AVENUE,40.865480931233,-73.864210202749
7423,11385,4,791,FAIRVIEW AVENUE,40.704734905181,-73.902499622665
7473,11237,3,24,IRVING AVENUE,40.705174676564,-73.925232270409
10703,10009,1,141,AVENUE A,40.727109245489,-73.982775733756
19825,10025,1,982,AMSTERDAM AVENUE,40.802023217984,-73.964562589897
16805,11354,4,3711,MAIN ST,40.761320327799,-73.830996650422
5603,11201,3,210,SMITH STREET,40.684516910524,-73.99197028787
12936,11101,4,10-76,JACKSON AVENUE,40.742877392198,-73.951974234496
13942,11101,4,4469,21ST ST,40.747766578522,-73.947455768005
2936,11220,3,4901,8 AVENUE,40.641580583023,-74.003203324215
6782,11237,3,1525,GATES AVENUE,40.698954457105,-73.912775541771
9007,11249,3,109,NORTH    3 STREET,40.716690566674,-73.961909825586
20928,10465,2,2920,BRUCKNER BOULEVARD,40.833266122728,-73.827510256137
16329,10022,1,52,EAST   53 STREET,40.75943804744,-73.973551803596
13023,10016,1,581,2 AVENUE,40.743332508221,-73.976867504059
14466,10016,1,90,PARK AVENUE,40.750496721488,-73.978864505394
0,null,3,145149,COURT ST,0,0
21042,10462,2,2094,STARLING AVENUE,40.836007993023,-73.855250383397
15142,10018,1,243,WEST   38 STREET,40.754052702162,-73.990059721494
16313,10036,1,610,9 AVENUE,40.759380425888,-73.991917911901
736,11223,3,2725,86 STREET,40.594393518287,-73.981359004171
0,null,1,810,STUYVESANT STREET,0,0
1694,11228,3,7504,13 AVENUE,40.620195775133,-74.00754646331
20173,10455,2,831,EAST  149 STREET,40.812433312955,-73.905191562704
1273,11229,3,1916,KINGS HIGHWAY,40.6103551181,-73.954385766547
4964,11208,3,1102,LIBERTY AVENUE,40.678463778675,-73.868623188444
4270,11212,3,1764,PITKIN AVENUE,40.670059297221,-73.90810555988
16585,10036,1,244,WEST   48 STREET,40.760513419363,-73.985817299478
5956,11217,3,255,LIVINGSTON STREET,40.688737457989,-73.983438342441
14089,11368,4,4053,99TH ST,40.74862816549,-73.866062575875
16136,11355,4,13631,41ST AVE,40.758671525406,-73.829072231746
17440,11361,4,40-19,BELL BOULEVARD,40.76407402447,-73.771216062182
10622,11378,4,5963,55 ROAD,40.726669433984,-73.907096355623
20203,10473,2,1930,PATTERSON AVENUE,40.813622380172,-73.855667748662
12545,11355,4,5916,KISSENA BLVD,40.740460226809,-73.815059773261
2958,10301,5,27,HYATT STREET,40.641881218839,-74.077236866205
18738,10028,1,1613,2 AVENUE,40.776350097887,-73.95286709569
21082,10460,2,1475,TAYLOR AVENUE,40.836811826058,-73.866263820784
9137,11375,4,11330,QUEENS BLVD,40.717509426664,-73.835523647641
18259,10021,1,1446,1 AVENUE,40.769892329603,-73.95445658737
9303,11249,3,164,BEDFORD AVENUE,40.718302840715,-73.957230033332
3251,11218,3,620,CATON AVENUE,40.647698611505,-73.974320596291
4527,11422,4,24310,MERRICK BLVD,40.674014024563,-73.730309506757
7838,11435,4,138-31,QUEENS BOULEVARD,40.70820840584,-73.818027914519
2595,11220,3,6008,7 AVENUE,40.63670253304,-74.011893585282
4530,11422,4,24324,MERRICK BLVD,40.674046410082,-73.730075045915
17064,11355,4,41-09,150 STREET,40.762388899418,-73.813814615944
2641,11236,3,9417,AVENUE L,40.637318695927,-73.897402890925
7968,11432,4,16624,HILLSIDE AVENUE,40.709587888321,-73.796140534579
10923,10003,1,41,ST MARKS PLACE,40.728386136933,-73.987166339898
3666,11207,3,837,PENNSYLVANIA AVENUE,40.657384150314,-73.889716700147
21555,10461,2,1809,HONE AVENUE,40.84921534609,-73.854986583604
11414,10003,1,56,3 AVENUE,40.731021287218,-73.988843617579
10870,10012,1,684,BROADWAY,40.727898162604,-73.99466741351
4720,11413,4,23004,MERRICK BLVD,40.676049024151,-73.740298397167
19744,10025,1,224,WEST  104 STREET,40.799496191392,-73.967561792864
21275,10461,2,2434,EAST TREMONT AVENUE,40.842594138479,-73.852127764372
90,10308,5,4105,HYLAN BOULEVARD,40.539721628314,-74.148196067222
18339,10075,1,1477,YORK AVENUE,40.770914609314,-73.950787805897
12314,10011,1,204,WEST   14 STREET,40.73875108596,-74.000194862487
17036,10065,1,1154,1 AVENUE,40.762302391442,-73.959984861514
19954,10035,1,1960,MADISON AVENUE,40.806102884801,-73.940383749723
5103,11216,3,1552,FULTON STREET,40.679796368155,-73.938910738496
7106,11211,3,193,LEE AVENUE,40.702160366844,-73.955956488323
19692,10029,1,163,EAST  116 STREET,40.798352021984,-73.940975830897
7917,10038,1,76,FULTON STREET,40.709025133679,-74.005439279328
20602,10459,2,1041,PROSPECT AVENUE,40.824735931663,-73.899526460136
22123,10040,1,176,DYCKMAN STREET,40.864115788672,-73.926372505265
3936,11215,3,422,7 AVENUE,40.663974172016,-73.984021235122
3193,11220,3,4811,5 AVENUE,40.646089928027,-74.009271892469
15226,11355,4,13158,SANFORD AVE,40.754520241513,-73.833861808807
18407,10075,1,307,EAST   77 STREET,40.771830557198,-73.955552807522
6914,11385,4,1715,CORNELIA STREET,40.700345741758,-73.905452560641
11639,10014,1,314,BLEECKER STREET,40.732816838629,-74.003932983749
22369,10467,2,374,EAST  204 STREET,40.871531235128,-73.87722915035
19875,10454,2,145,BRUCKNER BOULEVARD,40.803782313744,-73.920219454771
6828,11418,4,11623,JAMAICA AVE,40.699491212299,-73.83258214109
1871,11209,3,8411,3 AVENUE,40.624849867378,-74.030476157439
16683,10022,1,139,EAST   57 STREET,40.760828470287,-73.968887432352
2871,11220,3,5323,7 AVENUE,40.640578514956,-74.007829829687
869,11229,3,1503,AVENUE U,40.598852449746,-73.956262561043
11988,10011,1,78,5 AVENUE,40.735704232923,-73.993840463019
7212,11418,4,13240,METROPOLITAN AVE,40.702962304298,-73.81923608359
3850,11414,4,157-14,CROSSBAY BOULEVARD,40.662096795502,-73.840609657694
6230,11411,4,23109,LINDEN BOULEVARD,40.691855585937,-73.730496697272
20934,10032,1,499,WEST  158 STREET,40.833430086355,-73.941432443979
21305,10032,1,50,HAVEN AVENUE,40.843295419712,-73.942916413603
10066,10009,1,156,EAST    2 STREET,40.722767360588,-73.985179585669
19107,10128,1,1372,LEXINGTON AVENUE,40.78242173511,-73.953458586471
13295,11101,4,4729,VERNON BOULEVARD,40.744678559995,-73.95343813938
11521,10003,1,321,EAST   14 STREET,40.731995117718,-73.984087849803
539,11693,4,9216,ROCKAWAY BEACH BLVD,40.586336249367,-73.815743859152
2707,11219,3,4922,FORT HAMILTON PARKWAY,40.63822648503,-73.997884975887
8863,11211,3,376,GRAHAM AVENUE,40.7156404776,-73.944555664136
12188,10011,1,225,WEST   12 STREET,40.737562593942,-74.001479484984
17367,10019,1,57,WEST   57 STREET,40.763712119711,-73.975741322671
12547,10010,1,4,WEST   21 STREET,40.740471703639,-73.991050527833
20556,10031,1,122,HAMILTON PLACE,40.823890341596,-73.949245385037
20044,10454,2,226,WILLIS AVENUE,40.808513609171,-73.923295107241
22731,10466,2,4216,WHITE PLAINS ROAD,40.893902170533,-73.857080636957
15580,10018,1,300,WEST   40 STREET,40.756116851237,-73.991156703009
16501,11362,4,5609,MARATHON PKWY,40.760181236661,-73.731608926475
5635,11207,3,1643,BROADWAY,40.684863635691,-73.913900975478
16424,10036,1,515,WEST   42 STREET,40.759899404009,-73.996112337224
18873,10023,1,148,WEST   72 STREET,40.778073572727,-73.980401099931
4791,11217,3,197,5 AVENUE,40.67669288161,-73.98025435371
9359,10013,1,114,FRANKLIN STREET,40.718626302801,-74.006082195706
8424,11423,4,19529,JAMAICA AVE,40.713285264244,-73.764688897053
3393,11220,3,4420,3 AVENUE,40.650873900996,-74.011272665106
10646,10003,1,109,1 AVENUE,40.726769320686,-73.98589666698
20229,10027,1,3153,BROADWAY,40.814460625261,-73.959194715974
20783,10472,2,1594,WESTCHESTER AVENUE,40.829139973109,-73.875775550734
9782,11375,4,7000,AUSTIN ST,40.720884659438,-73.846810679703
4142,11212,3,453,MOTHER GASTON BOULEVARD,40.668007584658,-73.906421386409
11274,11367,4,6948,MAIN ST,40.73012304913,-73.823535142754
16315,10036,1,167,WEST   48 STREET,40.759390444511,-73.983095835433
21837,10458,2,621,EAST  187 STREET,40.85515223195,-73.886763092515
15764,10022,1,570,LEXINGTON AVENUE,40.756918006477,-73.972065672336
16953,10022,1,208,EAST   60 STREET,40.761969372556,-73.965670540959
13174,11101,4,2632,SKILLMAN AVE,40.744052622948,-73.941197347469
11040,10014,1,14,BEDFORD STREET,40.72907299313,-74.003492581242
8302,11211,3,345,GRAND STREET,40.712431285764,-73.955924425532
8210,10280,1,225,LIBERTY STREET,40.711530166285,-74.015672785414
10139,10003,1,72,EAST    1 STREET,40.723377099773,-73.988700593011
510,10305,5,1816,HYLAN BOULEVARD,40.584887064236,-74.093821716167
12867,11373,4,9059,CORONA AVENUE,40.742441888901,-73.873696780929
9838,10012,1,7,SPRING STREET,40.721159744526,-73.994332447168
12548,10010,1,350,3 AVENUE,40.740476123362,-73.981956708043
6436,11201,3,4,METROTECH CTR,40.69365887204,-73.983685937178
9490,10002,1,131,CHRYSTIE STREET,40.719361861312,-73.993217879826
2878,11220,3,6017,4 AVENUE,40.640673343373,-74.018578306354
6422,11221,3,1136,BROADWAY,40.693495383476,-73.929103952473
1005,11214,3,2120,86 STREET,40.602986134955,-73.995610139175
13287,10016,1,182,LEXINGTON AVENUE,40.744642520314,-73.981010047447
17672,10065,1,401,EAST   68 STREET,40.765101160373,-73.957524764758
5314,11216,3,1223,BEDFORD AVENUE,40.681488517949,-73.953525695713
4167,11215,3,461,5 AVENUE,40.668475968582,-73.986864298625
14606,10018,1,61,WEST   37 STREET,40.751128986813,-73.985032491324
10648,10012,1,649,BROADWAY,40.726786573117,-73.995630815897
5642,11231,3,265,COURT STREET,40.684942506414,-73.994638411123
13995,10001,1,18,WEST   33 STREET,40.748112604262,-73.985899349317
6521,11421,4,9705,JAMAICA AVENUE,40.694657656906,-73.848360521844
10775,10009,1,97,SAINT MARKS PLACE,40.727386752457,-73.984796112009
22689,10466,2,4030,WHITE PLAINS ROAD,40.889409374466,-73.859564210285
6831,11385,4,975,SENECA AVENUE,40.699519517495,-73.902124997314
22595,10463,2,5765,BROADWAY,40.883719177523,-73.901451347545
5754,11419,4,11915,LIBERTY AVE,40.686437391783,-73.823658409565
17823,11354,4,35-02,154 STREET,40.765823243954,-73.810851960991
12216,10011,1,37,7 AVENUE,40.737710820377,-74.000281463626
18472,10075,1,265,EAST   78 STREET,40.773027605414,-73.956425729441
2300,11209,3,7217,3 AVENUE,40.633326627306,-74.027014109348
18064,10019,1,10,COLUMBUS CIRCLE,40.767808491195,-73.982266967297
16751,11106,4,3302,BROADWAY,40.761150394183,-73.923663913417
14379,10001,1,411,8 AVENUE,40.749979802805,-73.995080694248
12390,11365,4,6145,188 STREET,40.73938824034,-73.785782509499
1254,11234,3,5117,AVENUE U,40.609980973655,-73.92223473564
12269,10010,1,285,3 AVENUE,40.738313482928,-73.983505359976
3074,10301,5,87,STUYVESANT PLACE,40.643821556891,-74.077567031421
14118,11364,4,6123,SPRINGFIELD BLVD,40.748796647225,-73.756547113927
2817,11218,3,4001,13 AVENUE,40.639971443183,-73.986956408341
21485,10461,2,3041,BUHRE AVENUE,40.847450745819,-73.831069750733
11869,10014,1,535,HUDSON STREET,40.734537707326,-74.006173862074
14107,11372,4,9313,ROOSEVELT AVE,40.748749034912,-73.873403266248
8167,11432,4,17019,HILLSIDE AVE,40.711171968818,-73.79174946699
110,10309,5,645,ROSSVILLE AVENUE,40.54235091781,-74.208236910242
17385,10065,1,792,LEXINGTON AVENUE,40.763767599208,-73.967070261602
13337,11101,4,31-10,THOMSON AVENUE,40.744894678602,-73.935021774284
20822,10465,2,750,CLARENCE AVENUE,40.830418029296,-73.815748294021
11971,11373,4,8543,GRAND AVE,40.735598789265,-73.881027630964
12705,11373,4,8202,45TH AVE,40.741617107084,-73.882767073715
17467,10019,1,768,5TH AVE,40.7641481437,-73.973950630007
15806,11368,4,98-05,NORTHERN BOULEVARD,40.757149978043,-73.870250522617
20066,10027,1,341,LENOX AVENUE,40.809203741809,-73.94444852375
8131,11385,4,62-98,FOREST AVENUE,40.710910142714,-73.9051778102
19422,11357,4,1237,150TH ST,40.789639368422,-73.814113694772
9637,11432,4,8115,164TH ST,40.72015830858,-73.804181804337
8452,11378,4,60-91,54 STREET,40.713494960505,-73.91108630977
1246,10305,5,1384,BAY STREET,40.609830847033,-74.06300945567
14781,10017,1,89,EAST   42 STREET,40.752093933162,-73.977604354379
7295,10004,1,25,BRIDGE STREET,40.703584442864,-74.012533121453
15957,11368,4,10802B,NORTHERN BLVD,40.757811500731,-73.860907570178
0,null,3,470305,4 AVENUE,0,0
14908,10017,1,15,VANDERBILT AVENUE,40.752785703357,-73.978073333536
18240,11354,4,3017,STRATTON STREET,40.769735720953,-73.834733489487
3117,11220,3,5502,3 AVENUE,40.644771460964,-74.017570482355
8921,11375,4,116-14,QUEENS BOULEVARD,40.715966489924,-73.833363070195
2015,11210,3,4102,AVENUE J,40.627627686786,-73.936361246863
3700,11232,3,850,3 AVENUE,40.658510383839,-74.00332668335
18127,11354,4,3116,FARRINGTON ST,40.768657993979,-73.83350148657
18095,10021,1,401,EAST   73 STREET,40.768344563064,-73.955158023786
9515,11249,3,54,N 6TH ST,40.719512193855,-73.961926244369
14167,11004,4,26421,UNION TURNPIKE,40.749005077824,-73.708223584906
18099,11369,4,9702,23RD AVE,40.76843154024,-73.8732393513
17469,11354,4,3514,FARRINGTON STREET,40.764151165244,-73.831668110665
13282,10001,1,130,WEST   25 STREET,40.744608190809,-73.99290854481
19186,11356,4,1520,COLLEGE POINT BLVD,40.784032137217,-73.845827074556
16783,10065,1,1125,1 AVENUE,40.761240448037,-73.960790484702
3429,11203,3,4201,CHURCH AVENUE,40.651384644455,-73.937938595443
13952,11101,4,4464,21ST ST,40.747810498002,-73.947462951347
9343,10002,1,115,DELANCEY STREET,40.718502330547,-73.988084546292
0,null,1,108110,WEST   40 STREET,0,0
890,11229,3,1924,AVENUE U,40.599276275246,-73.952218361577
14777,10018,1,32,WEST   39 STREET,40.752064735112,-73.983465849003
10347,11426,4,24617,JAMAICA AVENUE,40.725128689732,-73.721655898446
1952,10302,5,1351,FOREST AVENUE,40.625949769931,-74.134450400927
18325,10019,1,524,WEST   59 STREET,40.770787348849,-73.988533664382
10235,10013,1,231,HUDSON STREET,40.724274927162,-74.007839700964
9131,10013,1,148,HESTER STREET,40.717490062981,-73.996075138982
5064,11217,3,149,4 AVENUE,40.679399466817,-73.981677658814
11402,10003,1,225,1 AVENUE,40.730916251552,-73.982882990085
14097,10001,1,52,WEST   33 STREET,40.748658964466,-73.987202119545
